stream_group,stream_source,stream_family,sampling,time_window,time_window_code,time_window_name,drift_score,n_articles,left_articles,right_articles,feature_type
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-25,W,weekly,0.6292921685053832,34,13,21,embedding
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-02,W,weekly,0.4966508856342442,29,11,18,embedding
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-09,W,weekly,0.5737741943903238,34,13,21,embedding
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-16,W,weekly,0.4408984022160589,34,13,21,embedding
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-23,W,weekly,0.5104043885694862,26,5,21,embedding
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-30,W,weekly,0.5560036749879398,30,9,21,embedding
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-06,W,weekly,0.5281329740624272,34,13,21,embedding
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-13,W,weekly,0.6581310414474835,32,11,21,embedding
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-20,W,weekly,0.6276301235534183,35,14,21,embedding
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-27,W,weekly,0.521634156097208,34,13,21,embedding
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-02-03,W,weekly,0.5098702711888572,37,16,21,embedding
mixed_max3_per_class_day_weekly,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-02-10,W,weekly,0.6346727841867539,31,14,17,embedding
