stream_group,time_window,drift_score,n_articles
right,2024-03-24,0.7257819746393557,13
right,2024-03-29,0.787409500404918,21
right,2024-03-30,0.7512390289750152,21
right,2024-03-31,0.3534333809494923,7
right,2024-04-01,0.545607584568264,10
right,2024-04-07,0.763042208741527,9
right,2024-04-14,0.682670491387309,14
right,2024-04-21,0.6011659077463845,12
right,2024-04-27,0.8740972779406049,5
right,2024-04-28,0.8677054816919427,8
right,2024-04-29,0.7778568642081105,10
right,2024-04-30,0.6888424339086434,19
right,2024-05-01,0.5919365157252676,26
right,2024-05-05,0.7320272796317214,13
right,2024-05-12,0.7337807163436619,13
right,2024-05-19,0.6320965199976832,14
right,2024-05-26,0.7700239617564146,14
right,2024-06-01,0.6968959999336315,46
right,2024-06-02,0.7147100215615971,13
right,2024-06-09,0.7835997121828046,11
right,2024-06-16,0.7049893631621443,14
right,2024-06-23,0.7732881931429156,9
right,2024-06-29,0.8578648723828828,6
right,2024-06-30,0.7855551271119103,16
right,2024-07-01,0.5363336053596814,33
right,2024-07-07,0.6775115787717616,8
right,2024-07-08,0.6966100086971335,6
right,2024-07-14,0.8662854561075201,14
right,2024-07-22,0.6360350884200643,13
right,2024-07-27,0.7664520035817523,8
right,2024-08-01,0.6285443080398774,49
right,2024-08-03,0.41200281313376474,9
right,2024-08-04,0.6788167547597204,5
right,2024-08-10,0.7693434133697555,7
right,2024-08-11,0.8529280582500814,5
right,2024-08-18,0.8679741664922751,12
right,2024-08-25,0.7874548100420307,14
right,2024-08-30,0.6927395224446373,22
right,2024-08-31,0.630444595170334,8
right,2024-09-01,0.6003363942826393,26
right,2024-09-02,0.5188888484315065,7
right,2024-09-08,0.8061482283639428,14
right,2024-09-15,0.7102619365290118,14
right,2024-09-22,0.6908118425414849,13
right,2024-09-29,0.5485149666461959,11
right,2024-09-30,0.6740266780363904,8
right,2024-10-01,0.5871849345335765,44
right,2024-10-06,0.6357851392359937,13
right,2024-10-13,0.7127730149885223,13
right,2024-10-20,0.59382905007132,14
right,2024-10-27,0.6177529755579049,11
right,2024-10-31,0.6294823763710522,18
right,2024-11-01,0.5259481858529595,38
right,2024-11-03,0.7292585801259519,5
right,2024-11-04,0.8681260495624762,8
right,2024-11-10,0.7359028127516726,14
right,2024-11-16,0.7405971994993791,11
right,2024-11-24,0.728045728089183,13
right,2024-11-29,0.7279460536582347,17
right,2024-11-30,0.6579805984791844,10
right,2024-12-01,0.7305462065089086,30
right,2024-12-08,0.6074646249048227,14
right,2024-12-15,0.6827555437776185,12
right,2024-12-21,0.8325732437014015,9
right,2024-12-22,0.7016708726259928,5
right,2024-12-28,0.9162845834132005,5
right,2024-12-29,0.8853251837814925,6
right,2024-12-30,0.8667548665120766,7
right,2024-12-31,0.7523782597801896,34
right,2025-01-01,0.7223102982073335,7
right,2025-01-05,0.6816902054976037,14
right,2025-01-11,0.7086867711104795,9
right,2025-01-12,0.7057154429642901,5
right,2025-01-19,0.8504378844783209,12
right,2025-01-26,0.7508062936184996,14
right,2025-01-30,0.7109841944769516,8
right,2025-01-31,0.6560866443827638,29
right,2025-02-01,0.6334814417725064,20
right,2025-02-02,0.5503115074309197,9
right,2025-02-03,0.7740186799162084,6
right,2025-02-09,0.8367142762523174,14
right,2025-02-16,0.7029688952084919,14
