feature_type,stream_group,stream_source,stream_family,sampling,detector,time_window,time_window_code,time_window_name,drift_score,matched_event,delay_days,is_true_positive
tfidf,right_none_daily,right_none,right,none,PageHinkley,2024-11-25,D,daily,0.8789251396204234,,,False
tfidf,right_none_daily,right_none,right,none,PageHinkley,2024-12-14,D,daily,0.723986086590453,,,False
tfidf,right_none_daily,right_none,right,none,PageHinkley,2024-12-22,D,daily,0.7449993937799437,,,False
tfidf,right_none_daily,right_none,right,none,KSWIN,2024-12-25,D,daily,0.787090153652837,,,False
tfidf,right_none_daily,right_none,right,none,PageHinkley,2025-01-05,D,daily,0.8359068542274306,,,False
tfidf,right_none_daily,right_none,right,none,PageHinkley,2025-01-14,D,daily,0.7938699706678668,Trump inauguration,-6.0,True
tfidf,right_none_daily,right_none,right,none,PageHinkley,2025-01-20,D,daily,0.8068162205119735,Trump inauguration,0.0,True
tfidf,right_none_daily,right_none,right,none,PageHinkley,2025-01-25,D,daily,0.6769334651414237,Trump inauguration,5.0,True
tfidf,right_none_daily,right_none,right,none,KSWIN,2025-02-05,D,daily,0.5771720569923104,,,False
tfidf,right_none_daily,right_none,right,none,PageHinkley,2025-02-09,D,daily,0.8500047100140206,,,False
