stream_group,time_window,drift_score,n_articles
mixed,2024-11-03,0.8441834449768066,5
mixed,2024-11-04,0.7482807636260986,6
mixed,2024-11-05,0.5272427201271057,6
mixed,2024-11-06,0.5743584632873535,9
mixed,2024-11-08,0.622286319732666,7
mixed,2024-11-10,0.781018078327179,6
mixed,2024-11-11,0.6800442934036255,6
mixed,2024-11-13,0.6238915920257568,5
mixed,2024-11-15,0.6939820647239685,11
mixed,2024-11-20,0.7769166231155396,6
mixed,2024-11-21,0.8127654194831848,5
mixed,2024-11-23,0.7241750955581665,8
mixed,2024-11-24,1.0098822116851807,7
mixed,2024-11-25,0.9643250703811646,9
mixed,2024-11-29,0.9040504693984985,5
mixed,2024-12-01,0.7458896636962891,8
mixed,2024-12-03,0.8531333208084106,6
mixed,2024-12-04,0.7181230187416077,7
mixed,2024-12-08,0.7499324083328247,6
mixed,2024-12-09,0.8215631246566772,6
mixed,2024-12-11,0.7353798151016235,5
mixed,2024-12-12,0.8048378825187683,5
mixed,2024-12-13,0.7324373126029968,9
mixed,2024-12-15,0.7065856456756592,5
mixed,2024-12-16,0.6846864223480225,5
mixed,2024-12-17,0.6726245880126953,10
mixed,2024-12-18,1.0041420459747314,13
mixed,2024-12-19,0.8781821727752686,5
mixed,2024-12-20,0.7963965535163879,5
mixed,2024-12-27,0.9144220948219299,5
mixed,2024-12-30,0.8308833241462708,5
mixed,2025-01-06,0.7453510761260986,7
mixed,2025-01-08,0.5225158333778381,11
mixed,2025-01-09,0.7557713985443115,9
mixed,2025-01-13,0.9199979305267334,6
mixed,2025-01-16,0.9472302198410034,8
mixed,2025-01-17,0.8268146514892578,6
mixed,2025-01-20,0.5900294184684753,9
mixed,2025-01-21,0.5688472390174866,5
mixed,2025-01-22,0.5416975021362305,7
mixed,2025-01-23,0.6737419366836548,10
mixed,2025-01-24,0.9974955320358276,8
mixed,2025-01-29,0.8282806873321533,7
mixed,2025-01-30,0.8161894679069519,7
mixed,2025-01-31,0.6854502558708191,6
mixed,2025-02-01,0.7097345590591431,6
mixed,2025-02-03,0.7406122088432312,8
mixed,2025-02-04,0.8470056056976318,12
mixed,2025-02-05,0.6897544860839844,8
mixed,2025-02-06,0.7830586433410645,13
mixed,2025-02-07,0.7990601062774658,8
mixed,2025-02-09,0.9260628819465637,6
mixed,2025-02-12,0.8767157793045044,6
mixed,2025-02-13,0.8244349956512451,7
mixed,2025-02-14,0.3947559595108032,6
mixed,2025-02-17,0.6822302341461182,6
mixed,2025-02-19,0.5633536577224731,10
