stream_group,time_window,drift_score,n_articles
mixed,2024-08-14,0.8418793391579571,5
mixed,2024-08-18,0.8483039301491343,12
mixed,2024-08-21,0.8425392484317573,9
mixed,2024-08-22,0.7363744860318103,7
mixed,2024-08-25,0.7994269444216273,14
mixed,2024-08-27,0.8529782319904786,9
mixed,2024-08-30,0.8324177469771367,22
mixed,2024-08-31,0.6327218924863555,9
mixed,2024-09-01,0.6046543345127131,26
mixed,2024-09-02,0.5870987886524691,11
mixed,2024-09-04,0.6807466344134498,6
mixed,2024-09-06,0.6605107996054411,5
mixed,2024-09-08,0.7903588468864248,14
mixed,2024-09-10,0.8126380630260402,5
mixed,2024-09-13,0.7770716204975232,5
mixed,2024-09-15,0.7662846439194203,14
mixed,2024-09-20,0.748871134262659,5
mixed,2024-09-22,0.807348254533288,13
mixed,2024-09-23,0.7339364320295084,5
mixed,2024-09-25,0.7080543562112896,11
mixed,2024-09-27,0.7083890371204032,7
mixed,2024-09-29,0.7709126361143169,11
mixed,2024-09-30,0.6425484352234565,10
mixed,2024-10-01,0.5596256234307213,45
mixed,2024-10-06,0.6317390478092109,13
mixed,2024-10-07,0.8349608131432914,5
mixed,2024-10-10,0.8554513952696616,5
mixed,2024-10-13,0.883450379287315,14
mixed,2024-10-20,0.649865607611166,16
mixed,2024-10-21,0.7481804307854665,10
mixed,2024-10-24,0.6522809269710708,5
mixed,2024-10-25,0.6419038687238812,5
mixed,2024-10-26,0.7291475614651057,6
mixed,2024-10-27,0.69598460680185,14
mixed,2024-10-31,0.729200832022217,20
mixed,2024-11-01,0.4887703181289237,46
mixed,2024-11-03,0.6642761968340387,8
mixed,2024-11-04,0.8585562838021089,10
mixed,2024-11-05,0.7976717224228231,5
mixed,2024-11-10,0.7783189565511315,14
mixed,2024-11-11,0.8299558928572883,6
mixed,2024-11-13,0.7407718236961529,5
mixed,2024-11-15,0.6904561734002395,7
mixed,2024-11-16,0.7054498056601181,11
mixed,2024-11-24,0.7217053657245086,15
mixed,2024-11-25,0.7574611338368854,8
mixed,2024-11-29,0.7657533646963062,18
mixed,2024-11-30,0.6562767690933148,10
mixed,2024-12-01,0.7319640114541557,32
mixed,2024-12-03,0.787596026633414,5
mixed,2024-12-08,0.8589444616119127,15
mixed,2024-12-09,0.8031493708088326,5
mixed,2024-12-15,0.8534038080780106,13
mixed,2024-12-17,0.9029560280350939,6
mixed,2024-12-18,0.8461117720249278,8
mixed,2024-12-21,0.8605698285981564,10
mixed,2024-12-22,0.7131012554895957,5
mixed,2024-12-28,0.9162845834132005,5
mixed,2024-12-29,0.8853251837814925,6
mixed,2024-12-30,0.8649993497232894,10
mixed,2024-12-31,0.7603498301632053,34
mixed,2025-01-01,0.6278294353965006,9
mixed,2025-01-05,0.6742043013943594,15
mixed,2025-01-06,0.8220858518441387,5
mixed,2025-01-09,0.8260183326401619,6
mixed,2025-01-11,0.8032250158669343,10
mixed,2025-01-12,0.7282363303697832,6
mixed,2025-01-13,0.8203159806928033,5
mixed,2025-01-16,0.8401173941907094,5
mixed,2025-01-19,0.7710824212865425,13
mixed,2025-01-20,0.7352982094791083,7
mixed,2025-01-23,0.8492032671816191,7
mixed,2025-01-24,0.8259397340440859,5
mixed,2025-01-26,0.817667296083683,15
mixed,2025-01-30,0.7175014518474983,13
mixed,2025-01-31,0.5865861732066949,32
mixed,2025-02-01,0.6169681373104854,20
mixed,2025-02-02,0.5503115074309197,9
mixed,2025-02-03,0.8709115801128404,12
mixed,2025-02-04,0.8434720576749122,5
mixed,2025-02-06,0.8160583024177401,7
mixed,2025-02-07,0.752736036681909,5
mixed,2025-02-09,0.7485665407637743,15
mixed,2025-02-13,0.8313669625968979,5
mixed,2025-02-16,0.8331747853872815,14
mixed,2025-02-19,0.7603730625564741,5
