time_window,n_articles,left_articles,right_articles,labels,first_date,last_date,stream_source,stream_group,time_window_code,time_window_name,stream_family,sampling
2024-05-14,5,2,3,"0,1",2024-05-14 12:15:00,2024-05-14 21:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-05-15,5,2,3,"0,1",2024-05-15 13:45:00,2024-05-15 20:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-05-16,6,3,3,"0,1",2024-05-16 12:15:00,2024-05-16 22:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-05-20,6,3,3,"0,1",2024-05-20 15:45:00,2024-05-20 23:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-05-21,5,2,3,"0,1",2024-05-21 03:00:00,2024-05-21 19:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-05-28,6,3,3,"0,1",2024-05-28 14:45:00,2024-05-28 17:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-05-29,5,2,3,"0,1",2024-05-29 20:45:00,2024-05-29 23:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-05-30,5,2,3,"0,1",2024-05-30 15:45:00,2024-05-30 22:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-05-31,6,3,3,"0,1",2024-05-31 01:15:00,2024-05-31 22:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-03,6,3,3,"0,1",2024-06-03 11:30:00,2024-06-03 22:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-04,6,3,3,"0,1",2024-06-04 01:00:00,2024-06-04 21:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-07,6,3,3,"0,1",2024-06-07 16:00:00,2024-06-07 22:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-09,5,2,3,"0,1",2024-06-09 03:15:00,2024-06-09 23:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-11,6,3,3,"0,1",2024-06-11 15:30:00,2024-06-11 23:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-12,5,2,3,"0,1",2024-06-12 16:15:00,2024-06-12 23:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-13,6,3,3,"0,1",2024-06-13 07:30:00,2024-06-13 21:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-14,6,3,3,"0,1",2024-06-14 16:45:00,2024-06-14 21:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-20,5,2,3,"0,1",2024-06-20 00:00:00,2024-06-20 22:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-21,6,3,3,"0,1",2024-06-21 13:30:00,2024-06-21 23:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-24,5,2,3,"0,1",2024-06-24 01:00:00,2024-06-24 21:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-26,5,2,3,"0,1",2024-06-26 03:45:00,2024-06-26 19:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-27,5,2,3,"0,1",2024-06-27 03:00:00,2024-06-27 18:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-06-28,6,3,3,"0,1",2024-06-28 00:15:00,2024-06-28 23:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-02,6,3,3,"0,1",2024-07-02 03:30:00,2024-07-02 21:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-03,5,2,3,"0,1",2024-07-03 00:00:00,2024-07-03 23:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-05,5,2,3,"0,1",2024-07-05 02:45:00,2024-07-05 19:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-08,6,3,3,"0,1",2024-07-08 09:30:00,2024-07-08 22:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-11,6,3,3,"0,1",2024-07-11 02:45:00,2024-07-11 19:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-14,5,2,3,"0,1",2024-07-14 02:00:00,2024-07-14 23:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-17,6,3,3,"0,1",2024-07-17 16:30:00,2024-07-17 21:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-18,6,3,3,"0,1",2024-07-18 12:00:00,2024-07-18 22:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-20,5,2,3,"0,1",2024-07-20 01:45:00,2024-07-20 23:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-21,5,2,3,"0,1",2024-07-21 00:00:00,2024-07-21 23:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-23,6,3,3,"0,1",2024-07-23 11:30:00,2024-07-23 20:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-25,6,3,3,"0,1",2024-07-25 16:15:00,2024-07-25 21:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-26,5,2,3,"0,1",2024-07-26 17:45:00,2024-07-26 23:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-07-27,6,3,3,"0,1",2024-07-27 15:15:00,2024-07-27 22:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-01,6,3,3,"0,1",2024-08-01 17:30:00,2024-08-01 20:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-02,6,3,3,"0,1",2024-08-02 00:15:00,2024-08-02 20:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-05,6,3,3,"0,1",2024-08-05 13:15:00,2024-08-05 19:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-06,6,3,3,"0,1",2024-08-06 02:15:00,2024-08-06 18:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-07,6,3,3,"0,1",2024-08-07 17:30:00,2024-08-07 22:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-13,6,3,3,"0,1",2024-08-13 16:30:00,2024-08-13 22:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-14,6,3,3,"0,1",2024-08-14 02:30:00,2024-08-14 16:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-15,6,3,3,"0,1",2024-08-15 11:45:00,2024-08-15 23:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-16,6,3,3,"0,1",2024-08-16 03:30:00,2024-08-16 23:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-17,6,3,3,"0,1",2024-08-17 05:00:00,2024-08-17 19:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-20,5,2,3,"0,1",2024-08-20 11:00:00,2024-08-20 23:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
