stream_group,stream_source,stream_family,sampling,time_window,time_window_code,time_window_name,drift_score,n_articles,left_articles,right_articles,feature_type
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-04-26,D,daily,0.7457297917806888,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-04-30,D,daily,0.6533409806908537,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-01,D,daily,0.674413806541497,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-02,D,daily,0.8208337846960073,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-03,D,daily,0.7289398128346761,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-07,D,daily,0.7419222262965031,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-08,D,daily,0.8900447796993629,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-10,D,daily,0.9565753222610505,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-14,D,daily,0.884698657108389,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-15,D,daily,0.8970453260466794,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-16,D,daily,0.8613792730729903,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-20,D,daily,0.8611654773976403,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-21,D,daily,0.848732774438641,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-28,D,daily,0.8777435866999487,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-29,D,daily,0.9448127112308895,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-30,D,daily,0.9319683425571046,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-05-31,D,daily,0.8598174082511032,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-03,D,daily,0.9149800586312998,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-04,D,daily,0.8633878649029912,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-07,D,daily,0.8190152595139437,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-09,D,daily,0.8589497962461704,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-11,D,daily,0.9194504693901906,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-12,D,daily,0.8960967846007974,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-13,D,daily,0.7688743011610618,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-14,D,daily,0.8720103274869995,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-20,D,daily,0.8051743757351005,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-21,D,daily,0.7739141571567509,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-24,D,daily,0.8969116903571834,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-26,D,daily,0.910589135180612,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-27,D,daily,0.9067490381978696,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-06-28,D,daily,0.8606055788119213,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-02,D,daily,0.919197516127061,6,3,3,tfidf
